4,12,1095.0,418.0,30.0,80.0,-1,-1,-1,-1
4,13,839.0,434.0,19.0,69.0,-1,-1,-1,-1
4,14,823.0,426.0,21.0,69.0,-1,-1,-1,-1
4,15,372.0,433.0,30.0,70.0,-1,-1,-1,-1
4,16,808.0,429.0,20.0,62.0,-1,-1,-1,-1
4,17,758.0,429.0,21.0,63.0,-1,-1,-1,-1
5,1,439.0,429.0,73.0,180.0,-1,-1,-1,-1
5,2,521.0,435.0,63.0,168.0,-1,-1,-1,-1
5,3,1355.0,400.0,80.0,235.0,-1,-1,-1,-1
5,4,1446.0,423.0,72.0,180.0,-1,-1,-1,-1
5,5,1195.0,415.0,44.0,114.0,-1,-1,-1,-1
5,6,645.0,414.0,79.0,200.0,-1,-1,-1,-1
5,7,560.0,428.0,58.0,173.0,-1,-1,-1,-1
5,8,688.0,422.0,62.0,178.0,-1,-1,-1,-1
5,9,1140.0,423.0,39.0,105.0,-1,-1,-1,-1
5,10,617.0,429.0,50.0,139.0,-1,-1,-1,-1
5,11,780.0,434.0,21.0,60.0,-1,-1,-1,-1
5,12,1089.0,423.0,32.0,80.0,-1,-1,-1,-1
5,13,830.0,438.0,19.0,68.0,-1,-1,-1,-1
5,14,798.0,433.0,19.0,62.0,-1,-1,-1,-1
5,15,360.0,433.0,28.0,66.0,-1,-1,-1,-1
5,16,813.0,431.0,20.0,67.0,-1,-1,-1,-1
5,17,748.0,432.0,21.0,62.0,-1,-1,-1,-1
6,1,437.0,429.0,73.0,181.0,-1,-1,-1,-1
6,2,518.0,435.0,65.0,168.0,-1,-1,-1,-1
6,3,1354.0,400.0,79.0,237.0,-1,-1,-1,-1
6,4,1443.0,425.0,70.0,179.0,-1,-1,-1,-1
6,5,1191.0,417.0,47.0,114.0,-1,-1,-1,-1
6,6,643.0,416.0,78.0,199.0,-1,-1,-1,-1
6,7,560.0,428.0,56.0,172.0,-1,-1,-1,-1
6,8,685.0,423.0,62.0,175.0,-1,-1,-1,-1
6,9,1138.0,426.0,39.0,102.0,-1,-1,-1,-1
6,10,613.0,429.0,50.0,143.0,-1,-1,-1,-1
6,11,777.0,436.0,21.0,58.0,-1,-1,-1,-1
6,12,1090.0,424.0,31.0,78.0,-1,-1,-1,-1
6,13,828.0,439.0,18.0,69.0,-1,-1,-1,-1
6,14,796.0,435.0,18.0,61.0,-1,-1,-1,-1
6,15,356.0,434.0,27.0,65.0,-1,-1,-1,-1
6,16,810.0,431.0,20.0,68.0,-1,-1,-1,-1
6,17,747.0,433.0,21.0,62.0,-1,-1,-1,-1
7,1,432.0,429.0,73.0,183.0,-1,-1,-1,-1
7,2,514.0,435.0,67.0,170.0,-1,-1,-1,-1
7,3,1354.0,401.0,78.0,238.0,-1,-1,-1,-1
7,4,1435.0,428.0,72.0,178.0,-1,-1,-1,-1
7,5,1184.0,417.0,50.0,117.0,-1,-1,-1,-1
7,6,641.0,419.0,78.0,198.0,-1,-1,-1,-1
7,7,561.0,428.0,55.0,172.0,-1,-1,-1,-1
7,8,675.0,423.0,70.0,180.0,-1,-1,-1,-1
7,9,1133.0,428.0,38.0,101.0,-1,-1,-1,-1
7,10,610.0,426.0,51.0,158.0,-1,-1,-1,-1
7,11,775.0,440.0,21.0,57.0,-1,-1,-1,-1
7,12,1089.0,425.0,27.0,77.0,-1,-1,-1,-1
7,13,825.0,441.0,18.0,68.0,-1,-1,-1,-1
7,14,795.0,436.0,18.0,63.0,-1,-1,-1,-1
7,15,353.0,433.0,29.0,71.0,-1,-1,-1,-1
7,16,808.0,432.0,18.0,69.0,-1,-1,-1,-1
7,17,743.0,435.5,22.0,63.0,-1,-1,-1,-1
8,1,427.0,433.0,74.0,182.0,-1,-1,-1,-1
8,2,508.0,439.0,63.0,169.0,-1,-1,-1,-1
8,3,1355.0,403.0,78.0,241.0,-1,-1,-1,-1
8,4,1431.0,429.0,71.0,178.0,-1,-1,-1,-1
8,5,1182.0,420.0,48.0,116.0,-1,-1,-1,-1
8,6,635.0,424.0,79.0,201.0,-1,-1,-1,-1
8,7,550.0,433.0,59.0,173.0,-1,-1,-1,-1
8,8,671.0,429.0,64.0,176.0,-1,-1,-1,-1
8,9,1130.0,428.0,39.0,106.0,-1,-1,-1,-1
8,10,604.0,431.0,51.0,143.0,-1,-1,-1,-1
8,11,770.0,442.0,21.0,58.0,-1,-1,-1,-1
8,12,1082.0,427.0,30.0,81.0,-1,-1,-1,-1
8,13,821.0,443.0,19.0,70.0,-1,-1,-1,-1
8,14,791.0,440.0,18.0,61.0,-1,-1,-1,-1
8,15,347.0,436.0,27.0,67.0,-1,-1,-1,-1
8,16,805.0,436.0,19.0,68.0,-1,-1,-1,-1
8,17,739.0,438.0,23.0,64.0,-1,-1,-1,-1
9,1,426.0,432.0,74.0,181.0,-1,-1,-1,-1
9,2,508.0,439.0,62.0,169.0,-1,-1,-1,-1
9,3,1357.0,402.0,78.0,243.0,-1,-1,-1,-1
9,4,1431.0,429.0,70.0,180.0,-1,-1,-1,-1
9,5,1183.0,420.0,46.0,115.0,-1,-1,-1,-1
9,6,634.0,423.0,79.0,202.0,-1,-1,-1,-1
9,7,548.0,433.0,59.0,174.0,-1,-1,-1,-1
9,8,671.0,429.0,62.0,173.0,-1,-1,-1,-1
9,9,1130.0,428.0,39.0,105.0,-1,-1,-1,-1
9,10,604.0,431.0,50.0,138.0,-1,-1,-1,-1
9,11,770.0,441.0,22.0,58.0,-1,-1,-1,-1
9,12,1081.0,427.0,31.0,83.0,-1,-1,-1,-1
9,13,821.0,441.0,20.0,71.0,-1,-1,-1,-1
9,14,792.0,440.0,18.0,60.0,-1,-1,-1,-1
9,15,346.0,437.0,27.0,65.0,-1,-1,-1,-1
9,16,807.0,436.0,18.0,67.0,-1,-1,-1,-1
9,17,739.0,437.0,23.0,63.0,-1,-1,-1,-1
10,1,422.0,432.0,74.0,181.0,-1,-1,-1,-1
10,2,504.0,441.0,61.0,168.0,-1,-1,-1,-1
10,3,1363.0,400.0,77.0,250.0,-1,-1,-1,-1
10,4,1428.0,427.0,68.0,180.0,-1,-1,-1,-1
10,5,1180.0,420.0,47.0,115.0,-1,-1,-1,-1
10,6,626.0,423.0,84.0,203.0,-1,-1,-1,-1
10,7,545.0,432.0,59.0,175.0,-1,-1,-1,-1
10,8,658.9444444444445,429.47222222222223,62.02777777777778,173.55555555555554,-1,-1,-1,-1
10,9,1128.0,427.0,40.0,107.0,-1,-1,-1,-1
10,10,601.0,431.0,51.0,131.0,-1,-1,-1,-1
10,11,768.0,442.0,22.0,58.0,-1,-1,-1,-1
10,12,1079.0,427.0,31.0,82.0,-1,-1,-1,-1
10,13,820.0,442.0,19.0,70.0,-1,-1,-1,-1
10,14,791.0,441.0,19.0,59.0,-1,-1,-1,-1
10,15,341.0,438.0,27.0,64.0,-1,-1,-1,-1
10,16,804.0,434.0,19.0,69.0,-1,-1,-1,-1
10,17,737.0,437.0,23.0,64.0,-1,-1,-1,-1
11,1,416.0,434.0,75.0,181.0,-1,-1,-1,-1
11,2,498.0,442.0,60.0,168.0,-1,-1,-1,-1
11,3,1362.0,399.0,78.0,247.0,-1,-1,-1,-1
11,4,1425.0,428.0,68.0,181.0,-1,-1,-1,-1
11,5,1177.0,421.0,47.0,115.0,-1,-1,-1,-1
11,6,617.0,424.0,91.0,206.0,-1,-1,-1,-1
11,7,542.0,431.0,57.0,178.0,-1,-1,-1,-1
11,8,646.8888888888889,429.94444444444446,62.05555555555556,174.11111111111111,-1,-1,-1,-1
11,9,1127.0,427.0,39.0,108.0,-1,-1,-1,-1
11,11,766.0,442.0,21.0,59.0,-1,-1,-1,-1
11,12,1076.0,428.0,31.0,82.0,-1,-1,-1,-1
11,13,817.0,442.0,18.0,70.0,-1,-1,-1,-1
11,14,788.0,442.0,20.0,60.0,-1,-1,-1,-1
11,15,335.0,438.0,29.0,63.0,-1,-1,-1,-1
11,16,804.0,435.0,19.0,69.0,-1,-1,-1,-1
11,17,735.0,439.0,22.0,61.0,-1,-1,-1,-1
12,1,413.0,433.0,76.0,180.0,-1,-1,-1,-1
12,2,496.0,441.0,60.0,168.0,-1,-1,-1,-1
12,3,1364.0,398.0,80.0,250.0,-1,-1,-1,-1
12,4,1422.0,428.0,68.0,183.0,-1,-1,-1,-1
12,5,1174.0,420.0,48.0,115.0,-1,-1,-1,-1
12,6,613.0,423.0,93.0,206.0,-1,-1,-1,-1
12,7,541.0,428.0,57.0,180.0,-1,-1,-1,-1
12,8,634.8333333333334,430.4166666666667,62.083333333333336,174.66666666666666,-1,-1,-1,-1
12,9,1126.0,426.0,39.0,108.0,-1,-1,-1,-1
12,11,766.0,441.0,20.0,59.0,-1,-1,-1,-1
12,12,1075.0,427.0,31.0,82.0,-1,-1,-1,-1
12,13,816.0,440.0,18.0,70.0,-1,-1,-1,-1
12,14,787.0,441.0,20.0,60.0,-1,-1,-1,-1
12,15,332.0,437.0,29.0,66.0,-1,-1,-1,-1
12,16,804.0,435.0,19.0,69.0,-1,-1,-1,-1
12,17,735.0,436.0,21.0,62.0,-1,-1,-1,-1
13,1,409.0,433.0,77.0,180.0,-1,-1,-1,-1
13,2,493.0,443.0,60.0,167.0,-1,-1,-1,-1
13,3,1369.0,399.0,82.0,254.0,-1,-1,-1,-1
13,4,1419.0,429.0,67.0,186.0,-1,-1,-1,-1
13,5,1172.0,420.0,49.0,116.0,-1,-1,-1,-1
13,6,607.0,420.0,100.0,210.0,-1,-1,-1,-1
13,7,539.0,428.0,58.0,181.0,-1,-1,-1,-1
13,8,622.7777777777778,430.8888888888889,62.111111111111114,175.22222222222223,-1,-1,-1,-1
13,9,1125.0,427.0,39.0,108.0,-1,-1,-1,-1
13,11,765.0,442.0,19.0,58.0,-1,-1,-1,-1
13,12,1074.0,427.0,32.0,81.0,-1,-1,-1,-1
13,13,814.0,441.0,18.0,69.0,-1,-1,-1,-1
13,14,786.0,442.0,20.0,60.0,-1,-1,-1,-1
13,15,329.0,437.0,29.0,64.0,-1,-1,-1,-1
13,16,804.0,437.0,19.0,67.0,-1,-1,-1,-1
13,17,734.0,437.0,21.0,62.0,-1,-1,-1,-1
14,1,402.0,433.0,80.0,181.0,-1,-1,-1,-1
14,2,487.0,443.0,60.0,167.0,-1,-1,-1,-1
14,3,1369.0,399.0,88.0,255.0,-1,-1,-1,-1
14,4,1407.5384615384614,429.9230769230769,67.0,185.07692307692307,-1,-1,-1,-1
14,5,1168.0,419.0,50.0,117.0,-1,-1,-1,-1
14,6,605.0,418.0,99.0,212.0,-1,-1,-1,-1
14,7,532.0,428.0,63.0,182.0,-1,-1,-1,-1
14,8,610.7222222222222,431.3611111111111,62.138888888888886,175.77777777777777,-1,-1,-1,-1
14,9,1122.0,427.0,39.0,108.0,-1,-1,-1,-1
14,11,761.0,442.0,20.0,58.0,-1,-1,-1,-1
14,12,1072.0,428.0,31.0,81.0,-1,-1,-1,-1
14,13,812.0,440.0,18.0,69.0,-1,-1,-1,-1
14,14,783.0,440.0,20.0,62.0,-1,-1,-1,-1
14,15,323.0,435.0,30.0,70.0,-1,-1,-1,-1
14,16,801.0,437.0,20.0,67.0,-1,-1,-1,-1
14,17,733.0,438.0,20.0,62.0,-1,-1,-1,-1
14,18,708.0,443.0,20.0,56.0,-1,-1,-1,-1
15,1,394.0,431.0,78.0,180.0,-1,-1,-1,-1
15,2,478.0,438.0,60.0,169.0,-1,-1,-1,-1
15,3,1369.0,400.0,93.0,256.0,-1,-1,-1,-1
15,4,1396.076923076923,430.84615384615387,67.0,184.15384615384616,-1,-1,-1,-1
15,5,1164.0,418.0,48.0,115.0,-1,-1,-1,-1
15,6,598.0,415.0,97.0,215.0,-1,-1,-1,-1
15,7,523.0,427.0,65.0,182.0,-1,-1,-1,-1
15,8,598.6666666666666,431.8333333333333,62.166666666666664,176.33333333333334,-1,-1,-1,-1
15,9,1114.0,427.0,39.0,106.0,-1,-1,-1,-1
15,11,754.0,440.0,20.0,57.0,-1,-1,-1,-1
15,12,1064.0,425.0,32.0,82.0,-1,-1,-1,-1
15,13,805.0,439.0,19.0,69.0,-1,-1,-1,-1
15,14,775.0,438.0,20.0,60.0,-1,-1,-1,-1
15,15,315.0,434.0,29.0,67.0,-1,-1,-1,-1
15,16,795.0,436.0,19.0,67.0,-1,-1,-1,-1
15,17,725.0,437.0,20.0,60.0,-1,-1,-1,-1
15,18,700.0,442.0,19.0,54.0,-1,-1,-1,-1
16,1,388.0,432.0,77.0,179.0,-1,-1,-1,-1
16,2,469.0,438.0,62.0,170.0,-1,-1,-1,-1
16,3,1366.0,401.0,93.0,257.0,-1,-1,-1,-1
16,4,1384.6153846153845,431.7692307692308,67.0,183.23076923076923,-1,-1,-1,-1
16,5,1161.0,419.0,47.0,115.0,-1,-1,-1,-1
16,6,591.0,415.0,96.0,216.0,-1,-1,-1,-1
16,7,518.0,428.0,63.0,181.0,-1,-1,-1,-1
16,8,586.6111111111111,432.30555555555554,62.19444444444444,176.88888888888889,-1,-1,-1,-1
16,9,1109.0,427.0,39.0,106.0,-1,-1,-1,-1
16,11,748.0,441.0,20.0,56.0,-1,-1,-1,-1
16,12,1060.0,426.0,31.0,83.0,-1,-1,-1,-1
16,13,800.0,439.0,20.0,71.0,-1,-1,-1,-1
16,14,769.0,439.0,20.0,61.0,-1,-1,-1,-1
16,15,307.0,435.0,28.0,68.0,-1,-1,-1,-1
16,16,790.0,436.0,18.0,66.0,-1,-1,-1,-1
16,17,720.0,440.0,20.0,58.0,-1,-1,-1,-1
16,18,694.0,442.0,19.0,54.0,-1,-1,-1,-1
17,1,382.0,434.0,77.0,179.0,-1,-1,-1,-1
17,2,462.0,439.0,63.0,170.0,-1,-1,-1,-1
17,3,1363.0,402.0,92.0,258.0,-1,-1,-1,-1
17,4,1373.1538461538462,432.6923076923077,67.0,182.30769230769232,-1,-1,-1,-1
17,5,1156.0,419.0,45.0,116.0,-1,-1,-1,-1
17,6,585.0,417.0,96.0,218.0,-1,-1,-1,-1
17,7,512.0,431.0,63.0,180.0,-1,-1,-1,-1
17,8,574.5555555555555,432.77777777777777,62.22222222222222,177.44444444444446,-1,-1,-1,-1
17,9,1105.0,427.0,38.0,106.0,-1,-1,-1,-1
17,11,743.0,442.0,20.0,57.0,-1,-1,-1,-1
17,12,1054.0,427.0,32.0,83.0,-1,-1,-1,-1
17,13,795.0,440.0,18.0,71.0,-1,-1,-1,-1
17,14,765.0,440.0,20.0,60.0,-1,-1,-1,-1
17,15,299.0,436.0,28.0,69.0,-1,-1,-1,-1
17,16,785.0,436.0,16.0,68.0,-1,-1,-1,-1
17,17,714.0,440.0,20.0,59.0,-1,-1,-1,-1
17,18,688.0,443.0,19.0,55.0,-1,-1,-1,-1
18,1,374.0,434.0,78.0,181.0,-1,-1,-1,-1
18,2,457.0,439.0,62.0,171.0,-1,-1,-1,-1
18,3,1364.0,402.0,91.0,261.0,-1,-1,-1,-1
18,4,1361.6923076923076,433.61538461538464,67.0,181.3846153846154,-1,-1,-1,-1
18,5,1149.0,420.0,47.0,118.0,-1,-1,-1,-1
18,6,577.0,419.0,94.0,218.0,-1,-1,-1,-1
18,7,507.0,433.0,62.0,178.0,-1,-1,-1,-1
18,8,562.5,433.25,62.25,178.0,-1,-1,-1,-1
18,9,1100.0,427.0,38.0,108.0,-1,-1,-1,-1
18,11,737.0,443.0,19.0,56.0,-1,-1,-1,-1
18,12,1049.0,427.0,33.0,83.0,-1,-1,-1,-1
18,13,791.0,442.0,18.0,69.0,-1,-1,-1,-1
18,14,760.0,442.0,20.0,60.0,-1,-1,-1,-1
18,15,293.0,437.0,28.0,66.0,-1,-1,-1,-1
18,16,780.0,438.0,16.0,68.0,-1,-1,-1,-1
18,17,709.0,442.0,19.0,59.0,-1,-1,-1,-1
18,18,683.0,444.0,19.0,54.0,-1,-1,-1,-1
19,1,365.0,436.0,79.0,183.0,-1,-1,-1,-1
19,2,448.0,442.0,63.0,170.0,-1,-1,-1,-1
19,3,1363.0,406.0,89.0,263.0,-1,-1,-1,-1
19,4,1350.2307692307693,434.53846153846155,67.0,180.46153846153845,-1,-1,-1,-1
19,5,1142.0,422.0,48.0,117.0,-1,-1,-1,-1
19,6,569.0,422.0,92.0,217.0,-1,-1,-1,-1
19,7,501.0,437.0,60.0,176.0,-1,-1,-1,-1
19,8,550.4444444444445,433.72222222222223,62.27777777777778,178.55555555555554,-1,-1,-1,-1
19,9,1096.0,430.0,37.0,107.0,-1,-1,-1,-1
19,11,731.0,445.0,20.0,56.0,-1,-1,-1,-1
19,12,1045.0,430.0,33.0,83.0,-1,-1,-1,-1
19,13,785.0,443.0,18.0,69.0,-1,-1,-1,-1
19,14,755.0,443.0,19.0,62.0,-1,-1,-1,-1
19,15,286.0,440.0,28.0,67.0,-1,-1,-1,-1
19,16,775.0,441.0,15.0,69.0,-1,-1,-1,-1
19,17,702.0,443.0,20.0,59.0,-1,-1,-1,-1
19,18,677.0,446.0,19.0,55.0,-1,-1,-1,-1
20,1,348.0,442.0,76.0,184.0,-1,-1,-1,-1
20,2,436.0,448.0,61.0,171.0,-1,-1,-1,-1
20,3,1358.0,411.0,85.0,268.0,-1,-1,-1,-1
20,4,1338.7692307692307,435.46153846153845,67.0,179.53846153846155,-1,-1,-1,-1
20,5,1130.0,428.0,46.0,117.0,-1,-1,-1,-1
20,6,550.0,428.0,96.0,224.0,-1,-1,-1,-1
20,7,488.0,443.0,61.0,178.0,-1,-1,-1,-1
20,8,538.3888888888889,434.19444444444446,62.30555555555556,179.11111111111111,-1,-1,-1,-1
20,9,1085.0,436.0,36.0,105.0,-1,-1,-1,-1
20,11,718.0,450.0,21.0,58.0,-1,-1,-1,-1
20,12,1032.0,435.0,32.0,85.0,-1,-1,-1,-1
20,13,773.25,445.0,16.75,68.25,-1,-1,-1,-1
20,14,744.0,447.5,19.5,60.5,-1,-1,-1,-1
20,15,268.0,445.0,28.0,68.0,-1,-1,-1,-1
20,16,770.0,449.0,19.0,70.0,-1,-1,-1,-1
20,17,688.0,448.0,21.0,60.0,-1,-1,-1,-1
20,18,666.5,450.0,19.0,54.0,-1,-1,-1,-1
21,1,339.0,442.0,76.0,183.0,-1,-1,-1,-1
21,2,425.0,448.0,64.0,171.0,-1,-1,-1,-1
21,3,1353.0,409.0,86.0,272.0,-1,-1,-1,-1
21,4,1327.3076923076924,436.38461538461536,67.0,178.6153846153846,-1,-1,-1,-1
21,5,1124.0,428.0,46.0,116.0,-1,-1,-1,-1
21,6,537.0,429.0,99.0,223.0,-1,-1,-1,-1
21,7,481.0,447.0,56.0,173.0,-1,-1,-1,-1
21,8,526.3333333333334,434.6666666666667,62.333333333333336,179.66666666666666,-1,-1,-1,-1
21,9,1077.0,438.0,36.0,106.0,-1,-1,-1,-1
21,11,709.0,450.0,22.0,58.0,-1,-1,-1,-1
21,12,1026.0,436.0,32.0,86.0,-1,-1,-1,-1
21,13,761.5,447.0,15.5,67.5,-1,-1,-1,-1
21,14,733.0,452.0,20.0,59.0,-1,-1,-1,-1
21,15,257.0,444.0,29.0,74.0,-1,-1,-1,-1
21,16,758.5,449.5,16.0,67.5,-1,-1,-1,-1
21,17,682.0,449.0,21.0,60.0,-1,-1,-1,-1
21,18,656.0,454.0,19.0,53.0,-1,-1,-1,-1
22,1,328.0,445.0,77.0,182.0,-1,-1,-1,-1
22,2,417.0,451.0,65.0,170.0,-1,-1,-1,-1
22,3,1347.0,410.0,87.0,272.0,-1,-1,-1,-1
22,4,1315.8461538461538,437.3076923076923,67.0,177.69230769230768,-1,-1,-1,-1
22,5,1116.0,430.0,46.0,116.0,-1,-1,-1,-1
22,6,527.0,433.0,101.0,222.0,-1,-1,-1,-1
22,7,469.0,449.0,56.0,172.0,-1,-1,-1,-1
22,8,514.2777777777778,435.1388888888889,62.361111111111114,180.22222222222223,-1,-1,-1,-1
22,9,1070.0,439.0,37.0,107.0,-1,-1,-1,-1
22,11,702.0,453.0,22.0,57.0,-1,-1,-1,-1
22,12,1020.0,439.0,32.0,84.0,-1,-1,-1,-1
22,13,749.75,449.0,14.25,66.75,-1,-1,-1,-1
22,14,725.0,453.0,19.0,58.0,-1,-1,-1,-1
22,15,246.0,450.0,28.0,70.0,-1,-1,-1,-1
22,16,747.0,450.0,13.0,65.0,-1,-1,-1,-1
22,17,674.0,452.0,21.0,59.0,-1,-1,-1,-1
22,18,648.0,455.0,19.0,54.0,-1,-1,-1,-1
23,1,316.0,446.0,78.0,181.0,-1,-1,-1,-1
23,2,405.0,453.0,64.0,170.0,-1,-1,-1,-1
23,3,1344.0,409.0,90.0,276.0,-1,-1,-1,-1
23,4,1304.3846153846155,438.2307692307692,67.0,176.76923076923077,-1,-1,-1,-1
23,5,1107.0,430.0,45.0,118.0,-1,-1,-1,-1
23,6,518.0,435.0,102.0,224.0,-1,-1,-1,-1
23,7,454.0,444.0,62.0,180.0,-1,-1,-1,-1
23,8,502.22222222222223,435.6111111111111,62.388888888888886,180.77777777777777,-1,-1,-1,-1
23,9,1060.0,440.0,37.0,107.0,-1,-1,-1,-1
23,11,693.0,453.0,21.0,58.0,-1,-1,-1,-1
23,12,1009.0,439.0,32.0,87.0,-1,-1,-1,-1
23,13,738.0,451.0,13.0,66.0,-1,-1,-1,-1
23,14,715.0,454.0,20.0,58.0,-1,-1,-1,-1
23,15,235.0,451.0,28.0,71.0,-1,-1,-1,-1
23,16,745.0,453.0,18.0,68.0,-1,-1,-1,-1
23,17,666.0,453.0,20.0,59.0,-1,-1,-1,-1
23,18,639.0,456.0,19.0,53.0,-1,-1,-1,-1
24,1,302.0,448.0,80.0,183.0,-1,-1,-1,-1
24,2,395.0,457.0,62.0,169.0,-1,-1,-1,-1
24,3,1328.0,410.0,97.0,282.0,-1,-1,-1,-1
24,4,1292.923076923077,439.15384615384613,67.0,175.84615384615384,-1,-1,-1,-1
24,5,1097.0,433.0,45.0,119.0,-1,-1,-1,-1
24,6,504.0,438.0,104.0,229.0,-1,-1,-1,-1
24,7,441.0,447.0,63.0,180.0,-1,-1,-1,-1
24,8,490.16666666666663,436.0833333333333,62.416666666666664,181.33333333333334,-1,-1,-1,-1
24,9,1049.0,443.0,37.0,107.0,-1,-1,-1,-1
24,11,682.0,456.0,21.0,58.0,-1,-1,-1,-1
24,12,999.0,442.0,32.0,87.0,-1,-1,-1,-1
24,13,735.0,454.0,19.0,72.0,-1,-1,-1,-1
24,14,704.0,457.0,21.0,59.0,-1,-1,-1,-1
24,15,222.0,454.0,28.0,69.0,-1,-1,-1,-1
24,16,729.2727272727273,453.8181818181818,17.545454545454547,68.18181818181819,-1,-1,-1,-1
24,17,655.0,456.0,20.0,59.0,-1,-1,-1,-1
24,18,628.0,457.0,20.0,56.0,-1,-1,-1,-1
25,1,275.0,448.0,80.0,187.0,-1,-1,-1,-1
25,2,370.0,460.0,60.0,168.0,-1,-1,-1,-1
25,3,1320.0,415.0,89.0,278.0,-1,-1,-1,-1
25,4,1281.4615384615386,440.0769230769231,67.0,174.92307692307693,-1,-1,-1,-1
25,5,1071.0,435.0,45.0,118.0,-1,-1,-1,-1
25,6,472.0,437.0,107.0,234.0,-1,-1,-1,-1
25,7,414.0,449.0,63.0,180.0,-1,-1,-1,-1
25,8,478.1111111111111,436.55555555555554,62.44444444444444,181.88888888888889,-1,-1,-1,-1
25,9,1025.0,444.0,35.0,108.0,-1,-1,-1,-1
25,11,663.0,456.5,20.5,58.0,-1,-1,-1,-1
25,12,978.0,443.0,30.0,84.0,-1,-1,-1,-1
25,13,700.0,455.0,14.0,65.0,-1,-1,-1,-1
25,14,685.8333333333334,456.8333333333333,20.833333333333332,59.166666666666664,-1,-1,-1,-1
25,15,188.0,453.0,29.0,72.0,-1,-1,-1,-1
25,16,713.5454545454545,454.6363636363636,17.09090909090909,68.36363636363636,-1,-1,-1,-1
25,17,635.75,455.5,20.25,59.75,-1,-1,-1,-1
25,18,608.75,456.75,20.0,56.0,-1,-1,-1,-1
26,1,254.0,449.0,82.0,185.0,-1,-1,-1,-1
26,2,353.0,460.0,61.0,168.0,-1,-1,-1,-1
